calinski_harabasz,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
101.12243849703779,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.09166307438773884,0.03703797405313829,9,0.13512520508017564,2025-04-29
13.92799306069109,"{""0"": 3, ""1"": 7}",True,0.5746595709797484,10.944914080177846,2,0.552796399257801,2025-05-30
18.5549713694377,"{""0"": 5, ""1"": 3, ""2"": 2}",True,0.5501557489136778,4.760831389946938,3,0.4946297079030164,2025-05-30
20.77036528332548,"{""0"": 5, ""1"": 1, ""2"": 2, ""3"": 2}",True,0.4056648042285915,2.6350038417669754,4,0.4800704683018984,2025-05-30
30.958621458859852,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 4}",True,0.38123656105332926,1.1642845394019374,5,0.4127475436808745,2025-05-30
42.246351282750624,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 3, ""5"": 1}",True,0.3322022987935042,0.557538543565647,6,0.35136147045480975,2025-05-30
70.59717848728852,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.2010725361017512,0.2109788365607484,7,0.2745677320683876,2025-05-30
74.51998076246905,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}",True,0.2351683603260583,0.11458256708807532,8,0.18726393978571432,2025-05-30
92.14350300135278,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.04991948420191071,0.04064225470250688,9,0.1678758186037059,2025-05-30
6.670739213531272,"{""0"": 4, ""1"": 6}",True,0.9481129659577126,16.359093874331883,2,0.32059101317961325,2025-06-30
8.29363514768201,"{""0"": 3, ""1"": 5, ""2"": 2}",True,0.6555932728639124,8.90310736979491,3,0.4009613056798027,2025-06-30
12.148615599680717,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 5}",True,0.5073711928348219,4.240697584670685,4,0.444777130042863,2025-06-30
12.215905448461715,"{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 3}",True,0.5878447429922811,2.784810879856863,5,0.34980406427865185,2025-06-30
